2024-11-23 11:08:20,277 - INFO - 不同epoch对比实验
2024-11-23 11:08:20,277 - INFO - Loading and preprocessing data...
2024-11-23 11:08:23,373 - INFO - Training Original_RNN with 20 epochs, learning rate 0.001...
2024-11-23 11:24:27,542 - INFO - Epoch 35/300, Train Loss: 0.1149, Val Loss: 0.1235
2024-11-23 11:24:34,056 - INFO - Epoch 36/300, Train Loss: 0.1049, Val Loss: 0.1336
2024-11-23 11:24:40,712 - INFO - Epoch 37/300, Train Loss: 0.0933, Val Loss: 0.1360
2024-11-23 11:24:47,161 - INFO - Epoch 38/300, Train Loss: 0.0889, Val Loss: 0.1292
2024-11-23 11:24:53,646 - INFO - Epoch 39/300, Train Loss: 0.0914, Val Loss: 0.1360
2024-11-23 11:25:00,119 - INFO - Epoch 40/300, Train Loss: 0.0950, Val Loss: 0.1357
2024-11-23 11:25:06,554 - INFO - Epoch 41/300, Train Loss: 0.1003, Val Loss: 0.1353
2024-11-23 11:25:12,985 - INFO - Epoch 42/300, Train Loss: 0.0903, Val Loss: 0.1266
2024-11-23 11:25:19,775 - INFO - Epoch 43/300, Train Loss: 0.0914, Val Loss: 0.1357
2024-11-23 11:25:26,265 - INFO - Epoch 44/300, Train Loss: 0.0875, Val Loss: 0.1380
2024-11-23 11:25:32,526 - INFO - Epoch 45/300, Train Loss: 0.0798, Val Loss: 0.1475
2024-11-23 11:25:35,805 - INFO - Epoch 46/300, Train Loss: 0.0852, Val Loss: 0.1399
2024-11-23 11:25:39,043 - INFO - Epoch 47/300, Train Loss: 0.1023, Val Loss: 0.1350
2024-11-23 11:25:42,300 - INFO - Epoch 48/300, Train Loss: 0.1065, Val Loss: 0.1380
2024-11-23 11:25:45,524 - INFO - Epoch 49/300, Train Loss: 0.1347, Val Loss: 0.1329
2024-11-23 11:25:48,933 - INFO - Epoch 50/300, Train Loss: 0.1154, Val Loss: 0.1296
2024-11-23 11:25:55,416 - INFO - Epoch 51/300, Train Loss: 0.1056, Val Loss: 0.1438
2024-11-23 11:26:01,842 - INFO - Epoch 52/300, Train Loss: 0.0984, Val Loss: 0.1371
2024-11-23 11:26:08,237 - INFO - Epoch 53/300, Train Loss: 0.1068, Val Loss: 0.1297
2024-11-23 11:26:14,622 - INFO - Epoch 54/300, Train Loss: 0.1064, Val Loss: 0.1334
2024-11-23 11:26:19,923 - INFO - Epoch 55/300, Train Loss: 0.0953, Val Loss: 0.1375
2024-11-23 11:26:23,183 - INFO - Epoch 56/300, Train Loss: 0.1017, Val Loss: 0.1390
2024-11-23 11:26:29,351 - INFO - Epoch 57/300, Train Loss: 0.1198, Val Loss: 0.1330
2024-11-23 11:26:35,920 - INFO - Epoch 58/300, Train Loss: 0.1157, Val Loss: 0.1261
2024-11-23 11:26:42,418 - INFO - Epoch 59/300, Train Loss: 0.1065, Val Loss: 0.1373
2024-11-23 11:26:49,292 - INFO - Epoch 60/300, Train Loss: 0.1082, Val Loss: 0.1276
2024-11-23 11:26:55,965 - INFO - Epoch 61/300, Train Loss: 0.1132, Val Loss: 0.1317
2024-11-23 11:27:02,481 - INFO - Epoch 62/300, Train Loss: 0.1109, Val Loss: 0.1354
2024-11-23 11:27:09,037 - INFO - Epoch 63/300, Train Loss: 0.1064, Val Loss: 0.1311
2024-11-23 11:27:16,052 - INFO - Epoch 64/300, Train Loss: 0.1249, Val Loss: 0.1328
2024-11-23 11:27:20,244 - INFO - Epoch 65/300, Train Loss: 0.1239, Val Loss: 0.1373
2024-11-23 11:27:24,390 - INFO - Epoch 66/300, Train Loss: 0.1229, Val Loss: 0.1321
2024-11-23 11:27:29,029 - INFO - Epoch 67/300, Train Loss: 0.1160, Val Loss: 0.1318
2024-11-23 11:27:34,828 - INFO - Epoch 68/300, Train Loss: 0.1112, Val Loss: 0.1342
2024-11-23 11:27:39,439 - INFO - Epoch 69/300, Train Loss: 0.1146, Val Loss: 0.1289
2024-11-23 11:27:43,994 - INFO - Epoch 70/300, Train Loss: 0.1167, Val Loss: 0.1273
2024-11-23 11:27:48,461 - INFO - Epoch 71/300, Train Loss: 0.1084, Val Loss: 0.1276
2024-11-23 11:27:53,394 - INFO - Epoch 72/300, Train Loss: 0.1084, Val Loss: 0.1341
2024-11-23 11:28:00,133 - INFO - Epoch 73/300, Train Loss: 0.1039, Val Loss: 0.1299
2024-11-23 11:28:06,546 - INFO - Epoch 74/300, Train Loss: 0.1189, Val Loss: 0.1358
2024-11-23 11:28:12,822 - INFO - Epoch 75/300, Train Loss: 0.1138, Val Loss: 0.1297
2024-11-23 11:28:19,351 - INFO - Epoch 76/300, Train Loss: 0.1086, Val Loss: 0.1342
2024-11-23 11:28:25,698 - INFO - Epoch 77/300, Train Loss: 0.1124, Val Loss: 0.1422
2024-11-23 11:28:31,986 - INFO - Epoch 78/300, Train Loss: 0.1215, Val Loss: 0.1317
2024-11-23 11:28:38,315 - INFO - Epoch 79/300, Train Loss: 0.1109, Val Loss: 0.1327
2024-11-23 11:28:44,730 - INFO - Epoch 80/300, Train Loss: 0.1078, Val Loss: 0.1369
2024-11-23 11:28:51,024 - INFO - Epoch 81/300, Train Loss: 0.1240, Val Loss: 0.1295
2024-11-23 11:28:57,327 - INFO - Epoch 82/300, Train Loss: 0.1209, Val Loss: 0.1310
2024-11-23 11:29:03,695 - INFO - Epoch 83/300, Train Loss: 0.1237, Val Loss: 0.1299
2024-11-23 11:29:10,027 - INFO - Epoch 84/300, Train Loss: 0.1224, Val Loss: 0.1297
2024-11-23 11:29:16,390 - INFO - Epoch 85/300, Train Loss: 0.1137, Val Loss: 0.1324
2024-11-23 11:29:22,726 - INFO - Epoch 86/300, Train Loss: 0.1134, Val Loss: 0.1294
2024-11-23 11:29:29,052 - INFO - Epoch 87/300, Train Loss: 0.1106, Val Loss: 0.1333
2024-11-23 11:29:35,453 - INFO - Epoch 88/300, Train Loss: 0.1192, Val Loss: 0.1258
2024-11-23 11:29:41,642 - INFO - Epoch 89/300, Train Loss: 0.1139, Val Loss: 0.1273
2024-11-23 11:29:48,101 - INFO - Epoch 90/300, Train Loss: 0.1092, Val Loss: 0.1299
2024-11-23 11:29:54,528 - INFO - Epoch 91/300, Train Loss: 0.1061, Val Loss: 0.1288
2024-11-23 11:30:00,850 - INFO - Epoch 92/300, Train Loss: 0.1083, Val Loss: 0.1315
2024-11-23 11:30:07,222 - INFO - Epoch 93/300, Train Loss: 0.1155, Val Loss: 0.1323
2024-11-23 11:30:13,521 - INFO - Epoch 94/300, Train Loss: 0.1120, Val Loss: 0.1323
2024-11-23 11:30:19,692 - INFO - Epoch 95/300, Train Loss: 0.1078, Val Loss: 0.1345
2024-11-23 11:30:26,285 - INFO - Epoch 96/300, Train Loss: 0.1096, Val Loss: 0.1376
2024-11-23 11:30:32,766 - INFO - Epoch 97/300, Train Loss: 0.1131, Val Loss: 0.1306
2024-11-23 11:30:39,416 - INFO - Epoch 98/300, Train Loss: 0.1054, Val Loss: 0.1329
2024-11-23 11:30:45,892 - INFO - Epoch 99/300, Train Loss: 0.1064, Val Loss: 0.1286
2024-11-23 11:30:52,362 - INFO - Epoch 100/300, Train Loss: 0.1064, Val Loss: 0.1324
2024-11-23 11:30:58,909 - INFO - Epoch 101/300, Train Loss: 0.1066, Val Loss: 0.1347
2024-11-23 11:31:05,586 - INFO - Epoch 102/300, Train Loss: 0.1224, Val Loss: 0.1292
2024-11-23 11:31:11,940 - INFO - Epoch 103/300, Train Loss: 0.1121, Val Loss: 0.1317
2024-11-23 11:31:18,282 - INFO - Epoch 104/300, Train Loss: 0.1076, Val Loss: 0.1395
2024-11-23 11:31:24,805 - INFO - Epoch 105/300, Train Loss: 0.1027, Val Loss: 0.1354
2024-11-23 11:31:31,130 - INFO - Epoch 106/300, Train Loss: 0.1069, Val Loss: 0.1353
2024-11-23 11:31:37,555 - INFO - Epoch 107/300, Train Loss: 0.1137, Val Loss: 0.1359
2024-11-23 11:31:43,923 - INFO - Epoch 108/300, Train Loss: 0.1074, Val Loss: 0.1323
2024-11-23 11:31:50,261 - INFO - Epoch 109/300, Train Loss: 0.1029, Val Loss: 0.1330
2024-11-23 11:31:56,746 - INFO - Epoch 110/300, Train Loss: 0.1105, Val Loss: 0.1310
2024-11-23 11:32:03,200 - INFO - Epoch 111/300, Train Loss: 0.1180, Val Loss: 0.1312
2024-11-23 11:32:09,498 - INFO - Epoch 112/300, Train Loss: 0.1194, Val Loss: 0.1371
2024-11-23 11:32:15,825 - INFO - Epoch 113/300, Train Loss: 0.1188, Val Loss: 0.1301
2024-11-23 11:32:22,205 - INFO - Epoch 114/300, Train Loss: 0.1176, Val Loss: 0.1266
2024-11-23 11:32:28,446 - INFO - Epoch 115/300, Train Loss: 0.1203, Val Loss: 0.1336
2024-11-23 11:32:34,874 - INFO - Epoch 116/300, Train Loss: 0.1192, Val Loss: 0.1308
2024-11-23 11:32:41,250 - INFO - Epoch 117/300, Train Loss: 0.1230, Val Loss: 0.1345
2024-11-23 11:32:47,438 - INFO - Epoch 118/300, Train Loss: 0.1168, Val Loss: 0.1340
2024-11-23 11:32:53,733 - INFO - Epoch 119/300, Train Loss: 0.1146, Val Loss: 0.1336
2024-11-23 11:33:00,134 - INFO - Epoch 120/300, Train Loss: 0.1154, Val Loss: 0.1353
2024-11-23 11:33:06,353 - INFO - Epoch 121/300, Train Loss: 0.1106, Val Loss: 0.1369
2024-11-23 11:33:12,677 - INFO - Epoch 122/300, Train Loss: 0.1153, Val Loss: 0.1370
2024-11-23 11:33:18,646 - INFO - Epoch 123/300, Train Loss: 0.1119, Val Loss: 0.1331
2024-11-23 11:33:24,721 - INFO - Epoch 124/300, Train Loss: 0.1111, Val Loss: 0.1314
2024-11-23 11:33:31,445 - INFO - Epoch 125/300, Train Loss: 0.1277, Val Loss: 0.1294
2024-11-23 11:33:38,434 - INFO - Epoch 126/300, Train Loss: 0.1180, Val Loss: 0.1301
2024-11-23 11:33:45,410 - INFO - Epoch 127/300, Train Loss: 0.1144, Val Loss: 0.1273
2024-11-23 11:33:52,458 - INFO - Epoch 128/300, Train Loss: 0.1111, Val Loss: 0.1272
2024-11-23 11:33:59,072 - INFO - Epoch 129/300, Train Loss: 0.1116, Val Loss: 0.1305
2024-11-23 11:34:05,751 - INFO - Epoch 130/300, Train Loss: 0.1115, Val Loss: 0.1310
2024-11-23 11:34:12,210 - INFO - Epoch 131/300, Train Loss: 0.1108, Val Loss: 0.1301
2024-11-23 11:34:18,900 - INFO - Epoch 132/300, Train Loss: 0.1129, Val Loss: 0.1340
2024-11-23 11:34:25,547 - INFO - Epoch 133/300, Train Loss: 0.1259, Val Loss: 0.1295
